26.103948891259925,16.124409097921234,0.0,23.777055063452224,0.0,0.0,11.29286291878523,0.0,0.0,13.984436131503207,24.861592082355838,0.0,32.68937319106522,44.452355345611295,0.0
26.875089937743844,2.1832753031782417,0.0,8.24855367507907,20.063288273331743,0.0,30.840930521794636,29.995167051299568,0.0,57.32215655378313,29.68528409523017,0.0,60.96241777522642,45.66093848294873,0.0
44.631815795042435,28.506297336898623,0.0,47.39884813936122,48.83982224771704,0.0,38.17125878136667,63.32659453408248,0.0,54.74199801801532,73.7924135517877,0.0,74.32146751709774,81.05344101812936,0.0
11.349414970819897,8.460742817661945,0.0,31.9702877955266,0.0,0.0,47.76870609150838,0.0,0.0,39.21554134157652,17.000515259867043,0.0,47.91910669377407,4.190927798278153,0.0
51.93927694754283,25.98252170406714,0.0,47.25710431666218,6.150610935875587,0.0,66.04414911912191,3.7345709098075845,0.0,81.1226061574695,9.247561224688647,0.0,97.28331744430045,0.0,0.0
14.587108398232845,47.83227769379582,0.0,12.499330790709962,69.50938200549376,0.0,26.32527933220434,45.220552461796984,0.0,9.429880730216304,56.94624227506578,0.0,0.0,43.856882412332865,0.0
52.964880579120326,55.09028657568576,0.0,32.59780493803299,67.02342818384278,0.0,18.50119266884062,47.244407596485196,0.0,23.180620013878755,66.42002919395127,0.0,0.6285951895475854,65.36826301998599,0.0
69.14869830089188,69.34308232317841,0.0,58.56476107539485,55.96756021942394,0.0,58.82551890119516,32.42992971964277,0.0,42.976400002834964,51.06713620116981,0.0,46.664686432207404,65.83759447575966,0.0
16.522568860931372,11.727387482638289,0.0,2.2733308215167973,3.5392284974861585,0.0,10.729356271357394,24.599242107529072,0.0,1.725715943996251,53.00901596462232,0.0,0.0,73.44146730910902,0.0
28.69864307433867,43.026217868941295,0.0,22.5676038864559,26.270540780447494,0.0,0.2681969485989768,27.630313317594933,0.0,15.821959915782555,13.08588989869637,0.0,29.62209695698818,0.0,0.0
26.71022015902875,37.327596803854924,0.0,0.0,26.92630888952109,0.0,0.0,36.658136395957925,0.0,0.0,49.626575380670005,0.0,11.518486257785321,68.06493456175515,0.0
0.4248775428002123,26.067702777917447,0.0,13.104679759993363,35.54544472455813,0.0,19.619373054812193,18.725754008108655,0.0,0.0,13.368136651404058,0.0,14.865669012667531,8.231278723176718,0.0
34.49500819194573,64.65675847032733,0.0,38.538087120448935,89.51997497570241,0.0,30.641570348228278,102.82490706029392,0.0,15.514138822923247,88.55964787655657,0.0,0.0,79.18796206270414,0.0
42.598416456388165,40.99859990158977,0.0,33.56397184540925,25.06129170725902,0.0,53.0395461716095,12.687883887388859,0.0,25.844050950930395,23.263306636830006,0.0,18.380801718530776,48.45406205026446,0.0
43.3738917415987,18.041313072029624,0.0,30.642382803887866,8.313791056881547,0.0,6.854770190667658,25.550341898647346,0.0,11.273240818314553,9.676506601491106,0.0,15.954775553355162,29.57206338267671,0.0
